simtime,x,y,z,course,climb,v,windX,windY,turn
123.422132872045,1756.64,3186.29,252.4,134.879,-1.2,7.01932,-1.25596,-3.00011,0
123.922132872045,1759.09,3183.85,251.8,134.857,-1.2,7.02101,-1.2529,-3.00074,0
124.422132872045,1761.55,3181.42,251.2,134.836,-1.2,7.02272,-1.24984,-3.00137,0
124.922132872045,1764,3178.98,250.6,134.814,-1.2,7.02442,-1.24678,-3.00199,0
125.422132872045,1766.45,3176.54,250,134.793,-1.2,7.02613,-1.24372,-3.00261,0
125.922132872045,1768.91,3174.1,249.4,134.771,-1.2,7.02784,-1.24066,-3.00322,0
126.422132872045,1771.37,3171.66,248.8,134.75,-1.2,7.02956,-1.2376,-3.00384,0
126.922132872045,1773.83,3169.22,248.2,134.729,-1.2,7.03128,-1.23454,-3.00445,0
127.422132872045,1776.29,3166.78,247.6,134.707,-1.2,7.033,-1.23148,-3.00506,0
127.922132872045,1778.75,3164.35,247,134.686,-1.2,7.03472,-1.22842,-3.00566,0
128.422132872045,1781.22,3161.91,246.4,134.665,-1.2,7.03645,-1.22536,-3.00626,0
128.922132872045,1783.68,3159.47,245.8,134.643,-1.2,7.03818,-1.2223,-3.00686,0
129.422132872045,1786.15,3157.04,245.2,134.622,-1.2,7.03992,-1.21924,-3.00745,0
129.922132872045,1788.62,3154.6,244.6,134.601,-1.2,7.04165,-1.21618,-3.00804,0
130.422132872045,1791.09,3152.16,244,134.58,-1.2,7.04339,-1.21312,-3.00863,0
130.922132872045,1793.56,3149.73,243.4,134.558,-1.2,7.04514,-1.21006,-3.00922,0
131.422132872045,1796.03,3147.29,242.8,134.537,-1.2,7.04688,-1.207,-3.0098,0
131.922132872045,1798.51,3144.86,242.2,134.516,-1.2,7.04863,-1.20394,-3.01038,0
132.422132872045,1800.98,3142.42,241.6,134.495,-1.2,7.05038,-1.20088,-3.01095,0
132.922132872045,1803.46,3139.99,241,134.474,-1.2,7.05214,-1.19782,-3.01153,0
133.422132872045,1805.94,3137.55,240.4,134.453,-1.2,7.0539,-1.19476,-3.0121,0
133.922132872045,1808.42,3135.12,239.8,134.432,-1.2,7.05566,-1.1917,-3.01266,0
134.422132872045,1810.9,3132.69,239.2,134.411,-1.2,7.05743,-1.18864,-3.01323,0
134.922132872045,1813.39,3130.25,238.6,134.39,-1.2,7.05919,-1.18558,-3.01379,0
135.422132872045,1815.87,3127.82,238,134.369,-1.2,7.06096,-1.18252,-3.01435,0
135.922132872045,1818.36,3125.39,237.4,134.348,-1.2,7.06274,-1.17946,-3.0149,0
136.422132872045,1820.85,3122.95,236.8,134.328,-1.2,7.06452,-1.1764,-3.01545,0
136.922132872045,1823.34,3120.52,236.2,134.307,-1.2,7.0663,-1.17334,-3.016,0
137.422132872045,1825.83,3118.09,235.6,134.286,-1.2,7.06808,-1.17028,-3.01655,0
137.922132872045,1828.32,3115.66,235,134.265,-1.2,7.06987,-1.16722,-3.01709,0
138.422132872045,1830.82,3113.23,234.4,134.244,-1.2,7.07165,-1.16416,-3.01763,0
138.922132872045,1833.31,3110.79,233.8,134.224,-1.2,7.07345,-1.1611,-3.01816,0
139.422132872045,1835.81,3108.36,233.2,134.203,-1.2,7.07524,-1.15804,-3.01869,0
139.922132872045,1838.31,3105.93,232.6,134.182,-1.2,7.07704,-1.15498,-3.01922,0
140.422132872045,1840.81,3103.5,232,134.162,-1.2,7.07884,-1.15192,-3.01975,0
140.922132872045,1843.31,3101.07,231.4,134.141,-1.2,7.08065,-1.14886,-3.02027,0
141.422132872045,1845.82,3098.64,230.8,134.121,-1.2,7.08245,-1.1458,-3.0208,0
141.922132872045,1848.32,3096.21,230.2,134.1,-1.2,7.08426,-1.14274,-3.02131,0
142.422132872045,1850.83,3093.78,229.6,134.08,-1.2,7.08608,-1.13968,-3.02183,0
